raceId,year,round,driverId,constructorId,grid,positionOrder,points,status,is_winner,EventName,Location,Abbreviation,driver_wins_cum,driver_races_cum,driver_win_rate,position_numeric,driver_recent_form,constructor_wins_cum,constructor_races_cum,constructor_win_rate,constructor_recent_points,location_id,constructor_id_enc,driver_id_enc,regulation_change
2023_19,2023,19,ocon,Alpine,15.0,10.0,1.0,Finished,0,Mexico City Grand Prix,Mexico City,OCO,0,13,0.0,10.0,15.333333333333334,0,26,0.0,1.0,8,2,15,0
2023_19,2023,19,gasly,Alpine,11.0,11.0,0.0,Finished,0,Mexico City Grand Prix,Mexico City,GAS,0,13,0.0,11.0,10.333333333333334,0,27,0.0,1.3333333333333333,8,2,7,0
2023_19,2023,19,tsunoda,AlphaTauri,18.0,12.0,0.0,Finished,0,Mexico City Grand Prix,Mexico City,TSU,0,13,0.0,12.0,17.0,0,27,0.0,2.0,8,1,23,0
2023_19,2023,19,hulkenberg,Haas F1 Team,12.0,13.0,0.0,Finished,0,Mexico City Grand Prix,Mexico City,HUL,0,13,0.0,13.0,14.666666666666666,0,26,0.0,0.0,8,5,9,0
2023_19,2023,19,zhou,Alfa Romeo,10.0,14.0,0.0,Finished,0,Mexico City Grand Prix,Mexico City,ZHO,0,13,0.0,14.0,13.0,0,26,0.0,0.0,8,0,24,0
2023_19,2023,19,bottas,Alfa Romeo,9.0,15.0,0.0,Finished,0,Mexico City Grand Prix,Mexico City,BOT,0,13,0.0,15.0,15.666666666666666,0,27,0.0,0.0,8,0,3,0
2023_19,2023,19,sargeant,Williams,19.0,16.0,0.0,Retired,0,Mexico City Grand Prix,Mexico City,SAR,0,13,0.0,16.0,14.666666666666666,0,27,0.0,0.6666666666666666,8,11,21,0
2023_19,2023,19,stroll,Aston Martin,0.0,17.0,0.0,Collision damage,0,Mexico City Grand Prix,Mexico City,STR,0,13,0.0,17.0,18.0,0,26,0.0,1.3333333333333333,8,3,22,0
2023_19,2023,19,alonso,Aston Martin,13.0,18.0,0.0,Withdrew,0,Mexico City Grand Prix,Mexico City,ALO,0,13,0.0,18.0,10.666666666666666,0,27,0.0,1.3333333333333333,8,3,1,0
2023_19,2023,19,kevin_magnussen,Haas F1 Team,16.0,19.0,0.0,Accident,0,Mexico City Grand Prix,Mexico City,MAG,0,13,0.0,19.0,14.333333333333334,0,27,0.0,0.0,8,5,10,0
2023_19,2023,19,perez,Red Bull Racing,5.0,20.0,0.0,Collision damage,0,Mexico City Grand Prix,Mexico City,PER,1,13,0.07692307692307693,20.0,9.666666666666666,13,27,0.48148148148148145,17.0,8,10,16,0
2023_21,2023,21,max_verstappen,Red Bull Racing,2.0,1.0,25.0,Finished,1,Las Vegas Grand Prix,Las Vegas,VER,12,14,0.8571428571428571,1.0,2.3333333333333335,13,28,0.4642857142857143,8.333333333333334,5,10,13,0
2023_21,2023,21,leclerc,Ferrari,1.0,2.0,18.0,Finished,0,Las Vegas Grand Prix,Las Vegas,LEC,0,14,0.0,2.0,3.6666666666666665,1,28,0.03571428571428571,11.666666666666666,5,4,12,0
2023_21,2023,21,perez,Red Bull Racing,11.0,3.0,15.0,Finished,0,Las Vegas Grand Prix,Las Vegas,PER,1,14,0.07142857142857142,3.0,15.666666666666666,14,29,0.4827586206896552,16.666666666666668,5,10,16,0
2023_21,2023,21,ocon,Alpine,16.0,4.0,12.0,Finished,0,Las Vegas Grand Prix,Las Vegas,OCO,0,14,0.0,4.0,12.333333333333334,0,28,0.0,0.6666666666666666,5,2,15,0
2023_21,2023,21,stroll,Aston Martin,19.0,5.0,10.0,Finished,0,Las Vegas Grand Prix,Las Vegas,STR,0,14,0.0,5.0,18.333333333333332,0,28,0.0,0.0,5,3,22,0
2023_21,2023,21,sainz,Ferrari,12.0,6.0,8.0,Finished,0,Las Vegas Grand Prix,Las Vegas,SAI,1,14,0.07142857142857142,6.0,3.6666666666666665,1,29,0.034482758620689655,15.0,5,4,20,0
2023_21,2023,21,hamilton,Mercedes,10.0,7.0,6.0,Finished,0,Las Vegas Grand Prix,Las Vegas,HAM,0,14,0.0,7.0,3.3333333333333335,0,28,0.0,11.0,5,8,8,0
2023_21,2023,21,russell,Mercedes,3.0,8.0,4.0,Finished,0,Las Vegas Grand Prix,Las Vegas,RUS,0,14,0.0,8.0,9.666666666666666,0,29,0.0,11.0,5,8,19,0
2023_21,2023,21,alonso,Aston Martin,9.0,9.0,2.0,Finished,0,Las Vegas Grand Prix,Las Vegas,ALO,0,14,0.0,9.0,13.666666666666666,0,29,0.0,3.3333333333333335,5,3,1,0
2023_21,2023,21,piastri,McLaren,18.0,10.0,2.0,Finished,0,Las Vegas Grand Prix,Las Vegas,PIA,0,14,0.0,10.0,6.0,0,28,0.0,9.666666666666666,5,7,17,0
2023_21,2023,21,gasly,Alpine,4.0,11.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,GAS,0,14,0.0,11.0,9.0,0,29,0.0,4.333333333333333,5,2,7,0
2023_21,2023,21,albon,Williams,5.0,12.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,ALB,0,14,0.0,12.0,12.0,0,28,0.0,0.6666666666666666,5,11,0,0
2023_21,2023,21,kevin_magnussen,Haas F1 Team,8.0,13.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,MAG,0,14,0.0,13.0,14.666666666666666,0,28,0.0,0.0,5,5,10,0
2023_21,2023,21,ricciardo,AlphaTauri,14.0,14.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,RIC,0,2,0.0,14.0,10.0,0,28,0.0,2.0,5,1,18,0
2023_21,2023,21,zhou,Alfa Romeo,17.0,15.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,ZHO,0,14,0.0,15.0,13.0,0,28,0.0,0.0,5,0,24,0
2023_21,2023,21,sargeant,Williams,6.0,16.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,SAR,0,14,0.0,16.0,15.666666666666666,0,29,0.0,0.6666666666666666,5,11,21,0
2023_21,2023,21,bottas,Alfa Romeo,7.0,17.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,BOT,0,14,0.0,17.0,17.333333333333332,0,29,0.0,0.0,5,0,3,0
2023_21,2023,21,tsunoda,AlphaTauri,20.0,18.0,0.0,Retired,0,Las Vegas Grand Prix,Las Vegas,TSU,0,14,0.0,18.0,14.333333333333334,0,29,0.0,2.0,5,1,23,0
2023_21,2023,21,hulkenberg,Haas F1 Team,13.0,19.0,0.0,Retired,0,Las Vegas Grand Prix,Las Vegas,HUL,0,14,0.0,19.0,13.333333333333334,0,29,0.0,0.0,5,5,9,0
2023_21,2023,21,norris,McLaren,15.0,20.0,0.0,Retired,0,Las Vegas Grand Prix,Las Vegas,NOR,0,14,0.0,20.0,3.0,0,29,0.0,5.333333333333333,5,7,14,0
2023_22,2023,22,max_verstappen,Red Bull Racing,1.0,1.0,26.0,Finished,1,Abu Dhabi Grand Prix,Yas Island,VER,13,15,0.8666666666666667,1.0,1.0,14,30,0.4666666666666667,13.333333333333334,17,10,13,0
2023_22,2023,22,leclerc,Ferrari,2.0,2.0,18.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,LEC,0,15,0.0,2.0,3.0,1,30,0.03333333333333333,12.666666666666666,17,4,12,0
2023_22,2023,22,russell,Mercedes,4.0,3.0,15.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,RUS,0,15,0.0,3.0,7.0,0,30,0.0,6.0,17,8,19,0
2023_22,2023,22,perez,Red Bull Racing,9.0,4.0,12.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,PER,1,15,0.06666666666666667,4.0,14.0,15,31,0.4838709677419355,22.0,17,10,16,0
2023_22,2023,22,norris,McLaren,5.0,5.0,10.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,NOR,0,15,0.0,5.0,9.0,0,30,0.0,2.0,17,7,14,0
2023_22,2023,22,piastri,McLaren,3.0,6.0,8.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,PIA,0,15,0.0,6.0,7.0,0,31,0.0,4.0,17,7,17,0
2023_22,2023,22,alonso,Aston Martin,7.0,7.0,6.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,ALO,0,15,0.0,7.0,11.666666666666666,0,30,0.0,4.0,17,3,1,0
2023_22,2023,22,tsunoda,AlphaTauri,6.0,8.0,4.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,TSU,0,15,0.0,8.0,14.0,0,30,0.0,0.0,17,1,23,0
2023_22,2023,22,hamilton,Mercedes,11.0,9.0,2.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,HAM,0,15,0.0,9.0,4.666666666666667,0,31,0.0,8.333333333333334,17,8,8,0
2023_22,2023,22,stroll,Aston Martin,13.0,10.0,1.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,STR,0,15,0.0,10.0,13.333333333333334,0,31,0.0,6.0,17,3,22,0
2023_22,2023,22,ricciardo,AlphaTauri,15.0,11.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,RIC,0,3,0.0,11.0,11.333333333333334,0,31,0.0,1.3333333333333333,17,1,18,0
2023_22,2023,22,ocon,Alpine,12.0,12.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,OCO,0,15,0.0,12.0,7.666666666666667,0,30,0.0,4.0,17,2,15,0
2023_22,2023,22,gasly,Alpine,10.0,13.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,GAS,0,15,0.0,13.0,10.666666666666666,0,31,0.0,4.0,17,2,7,0
2023_22,2023,22,albon,Williams,14.0,14.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,ALB,0,15,0.0,14.0,12.333333333333334,0,30,0.0,0.0,17,11,0,0
2023_22,2023,22,hulkenberg,Haas F1 Team,8.0,15.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,HUL,0,15,0.0,15.0,15.333333333333334,0,30,0.0,0.0,17,5,9,0
2023_22,2023,22,sargeant,Williams,20.0,16.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,SAR,0,15,0.0,16.0,16.333333333333332,0,31,0.0,0.0,17,11,21,0
2023_22,2023,22,zhou,Alfa Romeo,19.0,17.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,ZHO,0,15,0.0,17.0,14.0,0,30,0.0,0.0,17,0,24,0
2023_22,2023,22,sainz,Ferrari,16.0,18.0,0.0,Retired,0,Abu Dhabi Grand Prix,Yas Island,SAI,1,15,0.06666666666666667,18.0,5.333333333333333,1,31,0.03225806451612903,14.666666666666666,17,4,20,0
2023_22,2023,22,bottas,Alfa Romeo,18.0,19.0,0.0,Lapped,0,Abu Dhabi Grand Prix,Yas Island,BOT,0,15,0.0,19.0,17.333333333333332,0,31,0.0,0.0,17,0,3,0
2023_22,2023,22,kevin_magnussen,Haas F1 Team,17.0,20.0,0.0,Lapped,0,Abu Dhabi Grand Prix,Yas Island,MAG,0,15,0.0,20.0,15.666666666666666,0,31,0.0,0.0,17,5,10,0
2024_1,2024,1,max_verstappen,Red Bull Racing,1.0,1.0,26.0,Finished,1,Bahrain Grand Prix,Sakhir,VER,14,16,0.875,1.0,1.0,15,32,0.46875,17.666666666666668,13,10,13,0
2024_1,2024,1,perez,Red Bull Racing,5.0,2.0,18.0,Finished,0,Bahrain Grand Prix,Sakhir,PER,1,16,0.0625,2.0,9.0,16,33,0.48484848484848486,21.333333333333332,13,10,16,0
2024_1,2024,1,sainz,Ferrari,4.0,3.0,15.0,Finished,0,Bahrain Grand Prix,Sakhir,SAI,1,16,0.0625,3.0,9.333333333333334,1,32,0.03125,8.666666666666666,13,4,20,0
2024_1,2024,1,leclerc,Ferrari,2.0,4.0,12.0,Finished,0,Bahrain Grand Prix,Sakhir,LEC,0,16,0.0,4.0,2.3333333333333335,1,33,0.030303030303030304,11.0,13,4,12,0
2024_1,2024,1,russell,Mercedes,3.0,5.0,10.0,Finished,0,Bahrain Grand Prix,Sakhir,RUS,0,16,0.0,5.0,5.666666666666667,0,32,0.0,7.0,13,8,19,0
2024_1,2024,1,norris,McLaren,7.0,6.0,8.0,Finished,0,Bahrain Grand Prix,Sakhir,NOR,0,16,0.0,6.0,10.0,0,32,0.0,6.0,13,7,14,0
2024_1,2024,1,hamilton,Mercedes,9.0,7.0,6.0,Finished,0,Bahrain Grand Prix,Sakhir,HAM,0,16,0.0,7.0,6.0,0,33,0.0,9.0,13,8,8,0
2024_1,2024,1,piastri,McLaren,8.0,8.0,4.0,Finished,0,Bahrain Grand Prix,Sakhir,PIA,0,16,0.0,8.0,8.0,0,33,0.0,8.666666666666666,13,7,17,0
2024_1,2024,1,alonso,Aston Martin,6.0,9.0,2.0,Finished,0,Bahrain Grand Prix,Sakhir,ALO,0,16,0.0,9.0,11.333333333333334,0,32,0.0,3.0,13,3,1,0
2024_1,2024,1,stroll,Aston Martin,12.0,10.0,1.0,Finished,0,Bahrain Grand Prix,Sakhir,STR,0,16,0.0,10.0,10.666666666666666,0,33,0.0,3.0,13,3,22,0
2024_1,2024,1,zhou,Kick Sauber,17.0,11.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,ZHO,0,16,0.0,11.0,15.333333333333334,0,0,0.0,0.0,13,6,24,0
2024_1,2024,1,kevin_magnussen,Haas F1 Team,15.0,12.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,MAG,0,16,0.0,12.0,17.333333333333332,0,32,0.0,0.0,13,5,10,0
2024_1,2024,1,ricciardo,RB,14.0,13.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,RIC,0,4,0.0,13.0,10.666666666666666,0,0,0.0,0.0,13,9,18,0
2024_1,2024,1,tsunoda,RB,11.0,14.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,TSU,0,16,0.0,14.0,12.666666666666666,0,1,0.0,0.0,13,9,23,0
2024_1,2024,1,albon,Williams,13.0,15.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,ALB,0,16,0.0,15.0,11.666666666666666,0,32,0.0,0.0,13,11,0,0
2024_1,2024,1,hulkenberg,Haas F1 Team,10.0,16.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,HUL,0,16,0.0,16.0,15.666666666666666,0,33,0.0,0.0,13,5,9,0
2024_1,2024,1,ocon,Alpine,19.0,17.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,OCO,0,16,0.0,17.0,8.666666666666666,0,32,0.0,0.0,13,2,15,0
2024_1,2024,1,gasly,Alpine,20.0,18.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,GAS,0,16,0.0,18.0,11.666666666666666,0,33,0.0,0.0,13,2,7,0
2024_1,2024,1,bottas,Kick Sauber,16.0,19.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,BOT,0,16,0.0,19.0,17.0,0,1,0.0,0.0,13,6,3,0
2024_1,2024,1,sargeant,Williams,18.0,20.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,SAR,0,16,0.0,20.0,16.0,0,33,0.0,0.0,13,11,21,0
2024_2,2024,2,max_verstappen,Red Bull Racing,1.0,1.0,25.0,Finished,1,Saudi Arabian Grand Prix,Jeddah,VER,15,17,0.8823529411764706,1.0,1.0,16,34,0.47058823529411764,18.666666666666668,4,10,13,0
2024_2,2024,2,perez,Red Bull Racing,3.0,2.0,18.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,PER,1,17,0.058823529411764705,2.0,3.0,17,35,0.4857142857142857,23.0,4,10,16,0
2024_2,2024,2,leclerc,Ferrari,2.0,3.0,16.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,LEC,0,17,0.0,3.0,2.6666666666666665,1,34,0.029411764705882353,9.0,4,4,12,0
2024_2,2024,2,piastri,McLaren,5.0,4.0,12.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,PIA,0,17,0.0,4.0,8.0,0,34,0.0,6.666666666666667,4,7,17,0
2024_2,2024,2,alonso,Aston Martin,4.0,5.0,10.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,ALO,0,17,0.0,5.0,8.333333333333334,0,34,0.0,1.3333333333333333,4,3,1,0
2024_2,2024,2,russell,Mercedes,7.0,6.0,8.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,RUS,0,17,0.0,6.0,5.333333333333333,0,34,0.0,6.0,4,8,19,0
2024_2,2024,2,bearman,Ferrari,11.0,7.0,6.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,BEA,0,0,0.0,7.0,0.0,1,35,0.02857142857142857,14.333333333333334,4,4,2,0
2024_2,2024,2,norris,McLaren,6.0,8.0,4.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,NOR,0,17,0.0,8.0,10.333333333333334,0,35,0.0,8.0,4,7,14,0
2024_2,2024,2,hamilton,Mercedes,8.0,9.0,2.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,HAM,0,17,0.0,9.0,7.666666666666667,0,35,0.0,8.0,4,8,8,0
2024_2,2024,2,hulkenberg,Haas F1 Team,15.0,10.0,1.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,HUL,0,17,0.0,10.0,16.666666666666668,0,34,0.0,0.0,4,5,9,0
2024_2,2024,2,albon,Williams,12.0,11.0,0.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,ALB,0,17,0.0,11.0,13.666666666666666,0,34,0.0,0.0,4,11,0,0
2024_2,2024,2,kevin_magnussen,Haas F1 Team,13.0,12.0,0.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,MAG,0,17,0.0,12.0,15.0,0,35,0.0,0.3333333333333333,4,5,10,0
2024_2,2024,2,ocon,Alpine,17.0,13.0,0.0,Lapped,0,Saudi Arabian Grand Prix,Jeddah,OCO,0,17,0.0,13.0,11.0,0,34,0.0,0.0,4,2,15,0
2024_2,2024,2,sargeant,Williams,19.0,14.0,0.0,Lapped,0,Saudi Arabian Grand Prix,Jeddah,SAR,0,17,0.0,14.0,17.333333333333332,0,35,0.0,0.0,4,11,21,0
2024_2,2024,2,tsunoda,RB,9.0,15.0,0.0,Lapped,0,Saudi Arabian Grand Prix,Jeddah,TSU,0,17,0.0,15.0,13.333333333333334,0,2,0.0,0.0,4,9,23,0
2024_2,2024,2,ricciardo,RB,14.0,16.0,0.0,Lapped,0,Saudi Arabian Grand Prix,Jeddah,RIC,0,5,0.0,16.0,12.666666666666666,0,3,0.0,0.0,4,9,18,0
2024_2,2024,2,bottas,Kick Sauber,16.0,17.0,0.0,Lapped,0,Saudi Arabian Grand Prix,Jeddah,BOT,0,17,0.0,17.0,18.333333333333332,0,2,0.0,0.0,4,6,3,0
2024_2,2024,2,zhou,Kick Sauber,20.0,18.0,0.0,Lapped,0,Saudi Arabian Grand Prix,Jeddah,ZHO,0,17,0.0,18.0,14.333333333333334,0,3,0.0,0.0,4,6,24,0
2024_2,2024,2,stroll,Aston Martin,10.0,19.0,0.0,Retired,0,Saudi Arabian Grand Prix,Jeddah,STR,0,17,0.0,19.0,8.333333333333334,0,35,0.0,4.333333333333333,4,3,22,0
2024_2,2024,2,gasly,Alpine,18.0,20.0,0.0,Retired,0,Saudi Arabian Grand Prix,Jeddah,GAS,0,17,0.0,20.0,14.0,0,35,0.0,0.0,4,2,7,0
2024_3,2024,3,sainz,Ferrari,2.0,1.0,25.0,Finished,1,Australian Grand Prix,Melbourne,SAI,1,17,0.058823529411764705,1.0,9.0,1,36,0.027777777777777776,11.333333333333334,7,4,20,0
2024_3,2024,3,leclerc,Ferrari,4.0,2.0,19.0,Finished,0,Australian Grand Prix,Melbourne,LEC,0,18,0.0,2.0,3.0,2,37,0.05405405405405406,15.666666666666666,7,4,12,0
2024_3,2024,3,norris,McLaren,3.0,3.0,15.0,Finished,0,Australian Grand Prix,Melbourne,NOR,0,18,0.0,3.0,6.333333333333333,0,36,0.0,6.666666666666667,7,7,14,0
2024_3,2024,3,piastri,McLaren,5.0,4.0,12.0,Finished,0,Australian Grand Prix,Melbourne,PIA,0,18,0.0,4.0,6.0,0,37,0.0,10.333333333333334,7,7,17,0
2024_3,2024,3,perez,Red Bull Racing,6.0,5.0,10.0,Finished,0,Australian Grand Prix,Melbourne,PER,1,18,0.05555555555555555,5.0,2.6666666666666665,17,36,0.4722222222222222,20.333333333333332,7,10,16,0
2024_3,2024,3,stroll,Aston Martin,9.0,6.0,8.0,Finished,0,Australian Grand Prix,Melbourne,STR,0,18,0.0,6.0,13.0,0,36,0.0,3.6666666666666665,7,3,22,0
2024_3,2024,3,tsunoda,RB,8.0,7.0,6.0,Finished,0,Australian Grand Prix,Melbourne,TSU,0,18,0.0,7.0,12.333333333333334,0,4,0.0,0.0,7,9,23,0
2024_3,2024,3,alonso,Aston Martin,10.0,8.0,4.0,Finished,0,Australian Grand Prix,Melbourne,ALO,0,18,0.0,8.0,7.0,0,37,0.0,6.0,7,3,1,0
2024_3,2024,3,hulkenberg,Haas F1 Team,16.0,9.0,2.0,Finished,0,Australian Grand Prix,Melbourne,HUL,0,18,0.0,9.0,13.666666666666666,0,36,0.0,0.3333333333333333,7,5,9,0
2024_3,2024,3,kevin_magnussen,Haas F1 Team,14.0,10.0,1.0,Lapped,0,Australian Grand Prix,Melbourne,MAG,0,18,0.0,10.0,14.666666666666666,0,37,0.0,1.0,7,5,10,0
2024_3,2024,3,albon,Williams,12.0,11.0,0.0,Lapped,0,Australian Grand Prix,Melbourne,ALB,0,18,0.0,11.0,13.333333333333334,0,36,0.0,0.0,7,11,0,0
2024_3,2024,3,ricciardo,RB,18.0,12.0,0.0,Lapped,0,Australian Grand Prix,Melbourne,RIC,0,6,0.0,12.0,13.333333333333334,0,5,0.0,2.0,7,9,18,0
2024_3,2024,3,gasly,Alpine,17.0,13.0,0.0,Lapped,0,Australian Grand Prix,Melbourne,GAS,0,18,0.0,13.0,17.0,0,36,0.0,0.0,7,2,7,0
2024_3,2024,3,bottas,Kick Sauber,13.0,14.0,0.0,Lapped,0,Australian Grand Prix,Melbourne,BOT,0,18,0.0,14.0,18.333333333333332,0,4,0.0,0.0,7,6,3,0
2024_3,2024,3,zhou,Kick Sauber,19.0,15.0,0.0,Lapped,0,Australian Grand Prix,Melbourne,ZHO,0,18,0.0,15.0,15.333333333333334,0,5,0.0,0.0,7,6,24,0
2024_3,2024,3,ocon,Alpine,15.0,16.0,0.0,Lapped,0,Australian Grand Prix,Melbourne,OCO,0,18,0.0,16.0,14.0,0,37,0.0,0.0,7,2,15,0
2024_3,2024,3,russell,Mercedes,7.0,17.0,0.0,Retired,0,Australian Grand Prix,Melbourne,RUS,0,18,0.0,17.0,4.666666666666667,0,36,0.0,5.333333333333333,7,8,19,0
2024_3,2024,3,hamilton,Mercedes,11.0,18.0,0.0,Retired,0,Australian Grand Prix,Melbourne,HAM,0,18,0.0,18.0,8.333333333333334,0,37,0.0,3.3333333333333335,7,8,8,0
2024_3,2024,3,max_verstappen,Red Bull Racing,1.0,19.0,0.0,Retired,0,Australian Grand Prix,Melbourne,VER,16,18,0.8888888888888888,19.0,1.0,17,37,0.4594594594594595,17.666666666666668,7,10,13,0
2024_4,2024,4,max_verstappen,Red Bull Racing,1.0,1.0,26.0,Finished,1,Japanese Grand Prix,Suzuka,VER,16,19,0.8421052631578947,1.0,7.0,17,38,0.4473684210526316,9.333333333333334,16,10,13,0
2024_4,2024,4,perez,Red Bull Racing,2.0,2.0,18.0,Finished,0,Japanese Grand Prix,Suzuka,PER,1,19,0.05263157894736842,2.0,3.0,18,39,0.46153846153846156,12.0,16,10,16,0
2024_4,2024,4,sainz,Ferrari,4.0,3.0,15.0,Finished,0,Japanese Grand Prix,Suzuka,SAI,2,18,0.1111111111111111,3.0,7.333333333333333,2,38,0.05263157894736842,16.666666666666668,16,4,20,0
2024_4,2024,4,leclerc,Ferrari,8.0,4.0,12.0,Finished,0,Japanese Grand Prix,Suzuka,LEC,0,19,0.0,4.0,3.0,2,39,0.05128205128205128,19.666666666666668,16,4,12,0
2024_4,2024,4,norris,McLaren,3.0,5.0,10.0,Finished,0,Japanese Grand Prix,Suzuka,NOR,0,19,0.0,5.0,5.666666666666667,0,38,0.0,10.333333333333334,16,7,14,0
2024_4,2024,4,alonso,Aston Martin,5.0,6.0,8.0,Finished,0,Japanese Grand Prix,Suzuka,ALO,0,19,0.0,6.0,7.333333333333333,0,38,0.0,4.0,16,3,1,0
2024_4,2024,4,russell,Mercedes,9.0,7.0,6.0,Finished,0,Japanese Grand Prix,Suzuka,RUS,0,19,0.0,7.0,9.333333333333334,0,38,0.0,0.6666666666666666,16,8,19,0
2024_4,2024,4,piastri,McLaren,6.0,8.0,4.0,Finished,0,Japanese Grand Prix,Suzuka,PIA,0,19,0.0,8.0,5.333333333333333,0,39,0.0,12.333333333333334,16,7,17,0
2024_4,2024,4,hamilton,Mercedes,7.0,9.0,2.0,Finished,0,Japanese Grand Prix,Suzuka,HAM,0,19,0.0,9.0,11.333333333333334,0,39,0.0,2.0,16,8,8,0
2024_4,2024,4,tsunoda,RB,10.0,10.0,1.0,Lapped,0,Japanese Grand Prix,Suzuka,TSU,0,19,0.0,10.0,12.0,0,6,0.0,2.0,16,9,23,0
2024_4,2024,4,hulkenberg,Haas F1 Team,12.0,11.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,HUL,0,19,0.0,11.0,11.666666666666666,0,38,0.0,1.0,16,5,9,0
2024_4,2024,4,stroll,Aston Martin,16.0,12.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,STR,0,19,0.0,12.0,11.666666666666666,0,39,0.0,6.666666666666667,16,3,22,0
2024_4,2024,4,kevin_magnussen,Haas F1 Team,18.0,13.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,MAG,0,19,0.0,13.0,11.333333333333334,0,39,0.0,1.0,16,5,10,0
2024_4,2024,4,bottas,Kick Sauber,13.0,14.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,BOT,0,19,0.0,14.0,16.666666666666668,0,6,0.0,0.0,16,6,3,0
2024_4,2024,4,ocon,Alpine,15.0,15.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,OCO,0,19,0.0,15.0,15.333333333333334,0,38,0.0,0.0,16,2,15,0
2024_4,2024,4,gasly,Alpine,17.0,16.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,GAS,0,19,0.0,16.0,17.0,0,39,0.0,0.0,16,2,7,0
2024_4,2024,4,sargeant,Williams,19.0,17.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,SAR,0,18,0.0,17.0,16.666666666666668,0,37,0.0,0.0,16,11,21,0
2024_4,2024,4,zhou,Kick Sauber,20.0,18.0,0.0,Retired,0,Japanese Grand Prix,Suzuka,ZHO,0,19,0.0,18.0,14.666666666666666,0,7,0.0,0.0,16,6,24,0
2024_4,2024,4,ricciardo,RB,11.0,19.0,0.0,Retired,0,Japanese Grand Prix,Suzuka,RIC,0,7,0.0,19.0,13.666666666666666,0,7,0.0,2.3333333333333335,16,9,18,0
2024_4,2024,4,albon,Williams,14.0,20.0,0.0,Retired,0,Japanese Grand Prix,Suzuka,ALB,0,19,0.0,20.0,12.333333333333334,0,38,0.0,0.0,16,11,0,0
2024_7,2024,7,max_verstappen,Red Bull Racing,1.0,1.0,25.0,Finished,1,Emilia Romagna Grand Prix,Imola,VER,17,20,0.85,1.0,7.0,18,40,0.45,14.666666666666666,3,10,13,0
2024_7,2024,7,norris,McLaren,2.0,2.0,18.0,Finished,0,Emilia Romagna Grand Prix,Imola,NOR,0,20,0.0,2.0,5.333333333333333,0,40,0.0,8.666666666666666,3,7,14,0
2024_7,2024,7,leclerc,Ferrari,3.0,3.0,15.0,Finished,0,Emilia Romagna Grand Prix,Imola,LEC,0,20,0.0,3.0,3.0,2,40,0.05,15.333333333333334,3,4,12,0
